96,37244088952241; 78032744,99241829
107,6513201323641; 53311781,19845955
119,61812211097929; 38883182,04919725
129,23115770012475; 26688785,02198412
135,92593984740472; 18134364,727889664
134,85561162233842; 13525949,22513393
152,9718176703287; 19278179,22860459
161,25019082449393; 11412265,059906278
164,97522206735877; 7897193,070161761
164,3965884921756; 5510662,599264993
166,72337133728243; 3664947,729590527
167,60438030911422; 2278261,119753884
167,89908330463618; 1484531,4182517668
169,97656455238118; 957107,8583149245
169,38038928429066; 610418,5488279095
170,27543861909547; 424613,42157637223
170,27543861909547; 299172,91174905736
172,0797512908877; 198963,860797194
172,98906474551544; 123154,33742794696
173,90318324520257; 79651,19336442677
177,07413286678667; 47931,49956370117
176,67462359707508; 29569,3907507971
177,6082175331596; 20734,628053899785
176,98527502939888; 14468,62680336569
178,54674481858288; 9841,001235431471
178,54674481858288; 6911,505947672169
178,54674481858288; 4854,070568827988
178,86068804871599; 3354,824046176673
180,84672472818264; 2057,9997486820657
180,4387038515241; 1269,5993091755304
180,75597376078943; 901,2734888834615
182,7630553494718; 538,8950285877648
182,35071090598464; 334,7458074030646
182,67134274532225; 243,42697211174874
184,931606956326; 152,79668362369281
184,60700781341228; 92,86659469123992
185,64773552681496; 63,706106839231026
189,20370121049854; 39,226381942560884
191,20858599254726; 23,69057799724911
192,89554232498992; 15,662597775379625
196,46209816674352; 9,994739909307537
201,5562176624403; 6,705973513616536
203,6919950861028; 4,5612074129174
208,03168462998124; 3,0827876067487257
212,46383193259163; 1,9078331508144868
214,33831473802198; 1,1587504124156272
224,1585456676063; 0,6942253710039754
247,54978829094873; 0,5048905862743749
266,5059400927184; 0,3612693155532888
282,41293511881304; 0,2554778846970953
297,6962709389777; 0,17676711569805426
329,0501807454382; 0,11812530004996721
359,89276069332806; 0,08512270101885049
387,45158775256385; 0,06064719136092821
414,9281484241572; 0,04201781029895412
439,69405041821204; 0,028300614299404534
481,6322198190132; 0,02178231749612252
519,859687245375; 0,03575076344334273
547,1912587023091; 0,0537254309266509
572,2616458128655; 0,08160240124025783
590,646895482801; 0,1434942862768705
605,9619404376708; 0,2372948450339193
650,1080742450042; 0,33953859089032373
687,6674877906885; 0,49161315558182056
710,2950054647366; 0,7870898654616875
715,3039153228935; 1,2080043736496662
748,7340277260088; 2,1173615574173916
802,5359653127396; 2,4909873448118733
853,1805690300824; 4,40385315773303
895,673087869883; 6,690611009746342
922,8260615766013; 11,780744780868837
939,1813379410203; 22,245402316006825
980,3642940447048; 37,18025944558274
1035,755491242884; 20,296214117520847
1049,097749728396; 15,41255020172872
